Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Nilonkangas	1h,tupak,s	rt	4000	54000	1350	2001		ei	hyvä	
Keskusta	1h,s,ph	kt	3400	36000	1059	1985	3/3	ei	tyyd.	E2013
Keskusta	tpk + kh	kt	3500	85100	2431	2018	1/5	on	hyvä	C2018
Keskusta	1h, alk, k, s	kt	4500	82000	1822	2010	2/3	on	hyvä	C2013
Keskusta	1h,kk,s	kt	3700	52000	1405	2002	1/1	on	hyvä	
Keskusta	tpk, alk,,s	kt	3300	60000	1818	2005	2/4	on	hyvä	C2013
Keskusta	2h,kk	kt	4000	47500	1188	1988	3/3	ei	hyvä	C2007
Keskusta	2h,k, s	kt	5000	129690	2594	2018	3/5	on		C2018
Keskusta	2h,k,kph,s	kt	5500	58000	1055	1985		ei	tyyd.	E2013
Keskusta	2h,k,s	kt	5900	49000	831	1981	3/3	ei	tyyd.	E2013
Keskusta	2h, kk,s	kt	5000	58000	1160	1989	2/3	on	hyvä	C2007
Tolpanniemi	2h,k,s	rt	5900	49000	831	1986		ei	hyvä	
Keskusta	2H,k,s	rt	5900	92000	1559	2001		ei	hyvä	E2013
Keskusta	2h,k,kph,p	kt	5600	41000	732	1962	1/3	ei	tyyd.	E2013
Kirkonkylä	2h, k, s	kt	4700	90000	1915	2009	2/3	on	hyvä	D2013
Keskusta	2h,k,s	kt	5500	50000	909	1988	1/3	ei	tyyd.	C2007
Keskusta	2h,k,s	kt	6000	48000	800	1981	2/3	on		E2013
Keskusta	2h,k,s	kt	4600	79000	1717	1997	3/3	on	hyvä	B2007
Tolpanniemi	3h,k,s	rt	8000	50000	625	1980	1/1	ei	tyyd.	E2013
Petäjäkangas	3h,k,s	rt	7400	68500	926	1993	1/1	ei	hyvä	
Keskusta	keittiö,ru...	rt	100	17500	17500	1996		ei		
Kirkonkylä	3h,k,s	rt	9000	58500	650	1976		ei	huono	
Nilonkangas	3h,k,s,khh	rt	7800	65000	833	1987		ei	tyyd.	D2013
Nilonkangas	k,oh,3mh,harras...	rt	11000	195000	1773	2012	1/2	ei	hyvä	B2007
Toranki	4h, k, s	rt	9800	74000	755	1983		ei	tyyd.	D2013
Tolpanniemi	3mh,k,oh,s,ph	rt	8900	77500	871	1986	1/1	ei	hyvä	
