Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ritaharju	2h, k, s	kt	4800	108500	2260	2012	1/2	ei	hyvä	D2013
Kuivasranta	2h, k, s	rt	5000	110000	2200	2008	1/2	ei	hyvä	B2007
Oinaansuo	2 h,k,s	rt	6500	65000	1000	1987	1/1	ei		G2013
Kuivasranta	2h+kt+s	kt	4400	118500	2693	2015	2/3	on	hyvä	C2013
Ritaharju	2h,k,kph,s, las...	kt	4800	97000	2021	2011	2/2	ei	hyvä	B2018
Ritaharju	3h+k+s	kt	7900	142000	1797	2007	3/3	on	hyvä	D2013
Kuivasranta	3h,k,kh,s,p	kt	7000	120000	1714	2007	2/2	ei	hyvä	C2013
Kuivasranta	3h,k,s	rt	8350	167000	2000	2007	2/2	ei	hyvä	E
Oinaansuo	3h+k+s	rt	8000	78000	975	1980		ei	hyvä	F2013
Kuivasranta	3h+k+s	rt	7400	151000	2041	2005	1/1	ei	hyvä	D2013
Kuivasjärvi	3h,k,s	rt	8100	109800	1356	1981	1/1	ei	hyvä	
Jylkynkangas	3h,k,khh,s+auto...	rt	7800	146500	1878	2005	1/1	ei	hyvä	D2013
Kuivasranta	3h+k+s	rt	8000	158000	1975	2006	-1/2	ei	hyvä	E2013
Ritaharju	3h,kk,s+Lasitet...	kt	6300	126000	2000	2007	3/3	on	hyvä	D2013
Jylkynkangas	3h, k, kph, khh...	rt	6400	123000	1922	2007		ei	hyvä	D2007
Kuivasranta	3h, k, s	rt	8350	165000	1976	2007	-1/2	ei	hyvä	E
Ritaharju	3h, k, kph, s	rt	5700	123500	2167	2015	1/1	ei	hyvä	C2013
Kuivasjärvi	3h, k, s	rt	8100	105000	1296	1980	1/1	ei	hyvä	D2007
Ritaharju	3h+kt+sa	rt	5700	125000	2193	2013	1/1	ei	hyvä	D2007
Ritaharju	4mh,oh,aula,k,k...	ok	16100	328000	2037	2014		ei	hyvä	B2013
Kuivasranta	5h+k+s	rt	10500	157000	1495	2006	1/2	ei	tyyd.	D2007
Kuivasranta	4 h,k,s	rt	9600	159000	1656	2006	1/2	ei	hyvä	C2007
Kuivasranta	4h, k, s, eril....	rt	9050	178500	1972	2010	-1/2	ei	hyvä	D2013
Ritaharju	5h, k, s	ok	12900	265000	2054	2019	-1/2	ei	hyvä	
Jylkynkangas	6h, k, khh, kph...	ok	15550	239000	1537	2004	-1/2	ei	hyvä	B
Kuivasjärvi	5h,k,rt,kh,s,wc,ak	rt	11200	136000	1214	1982	1/2	ei	hyvä	
Kuivasranta	4h, k, s	rt	9900	176000	1778	2005	-1/2	ei	hyvä	
Ritaharju	5h, k, kph*2, s...	ok	14800	275000	1858	2013	-1/2	ei	hyvä	A2007
Kuivasranta	4h+k+s+2wc+s+te...	rt	9100	171000	1879	2010	1/2	ei	hyvä	D2007
Ritaharju	4h,k,s,kph	rt	8000	179000	2238	2016	1/2	ei	hyvä	C2013
Jylkynkangas	5h, k, khh, kph...	ok	13600	253000	1860	2004	-1/1	ei	hyvä	
Jylkynkangas	3mh, oh, k, tkh...	ok	14900	263000	1765	2006	-1/1	ei	hyvä	
Jylkynkangas	4h,k,s	rt	9400	142500	1516	2007	1/2	ei	hyvä	D2013
Jylkynkangas	5mh, oh, k, rt,...	ok	19000	342000	1800	2004	-1/2	ei	hyvä	
