Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keinusaari	2h,k,s	kt	5400	158000	2926	2007	4/8	on	hyvä	F2013
Keinusaari	2h,kk,s,p	kt	5300	148500	2802	2008	2/5	on	hyvä	D2013
Asemanseutu	2h,k,kh,vh,p	kt	5500	85000	1545	1953	1/3	ei	tyyd.	F2013
Keinusaari	2h,k,kh,parveke	kt	4700	97000	2064	1971	1/3	on		F2013
Keinusaari	2h, kk, alkovi,...	kt	4350	81500	1874	1949	2/5	on	tyyd.	
Keinusaari	2h, k, psh	kt	5000	78000	1560	1956	2/6	on	tyyd.	
Keinusaari	2h,k,kh	kt	5500	104000	1891	1955	4/5	on		F2013
Keinusaari	2h+k+s+vh+lasit...	kt	5950	131000	2202	1990	1/3	on	hyvä	
Keinusaari	3-4h+k+kph+wc+vh	kt	8200	135000	1646	1955	5/5	on	tyyd.	F2013
Keinusaari	3h,kt,s	kt	6700	290700	4339	2019	3/5	on	hyvä	C2018
Keinusaari	3h,kt,s	kt	6900	275600	3994	2019	2/5	on	hyvä	C2018
Asemanseutu	3h, k, ph, parv.	kt	6400	101826	1591	1956	4/5	on	tyyd.	F2013
Keinusaari	3h,k,kph,2vh,p	kt	6900	108000	1565	1971	1/3	on		F2013
