Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pyykösjärvi	2h, k, s	kt	5150	107000	2078	1990	2/2	ei	hyvä	D2013
Pyykösjärvi	2h, kk, s	rt	5300	102000	1925	1989	1/1	ei	hyvä	E2007
Pyykösjärvi	2h, k, s	rt	5150	76000	1476	1990	2/2	ei	tyyd.	D2013
Puolivälinkangas	3h, k, kph	kt	8000	64000	800	1974	3/5	on	huono	D2007
Pyykösjärvi	3h, k, s	rt	8350	105000	1257	1982	1/1	ei	hyvä	A2007
Puolivälinkangas	3h+k	kt	7800	109500	1404	1970	1/3	ei	hyvä	E2007
Pyykösjärvi	4h, k, s	rt	8200	158000	1927	1989	2/2	ei	hyvä	B2007
Pyykösjärvi	2xoh,2mh,k,kph,...	rt	13300	112000	842	1969	1/2	ei	hyvä	C2007
Pyykösjärvi	4 h,k,s	rt	10000	138000	1380	1990	1/2	ei	hyvä	D2013
Pyykösjärvi	4h+k+th.+sa.	rt	10500	154734	1474	1981	1/1	ei	hyvä	D2013
Puolivälinkangas	5h, k, kph/wc, ...	rt	9830	122000	1241	1966	1/1	ei	hyvä	
