Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kokkokangas	2h,k,kph,s	rt	5900	73507	1246	1988	1/1	ei	hyvä	
Kirkonmäki	2h+kk+s	kt	5000	63000	1260	1998	2/2	ei	hyvä	D2013
Kirkonmäki	2h+k+s	rt	6400	89000	1391	1998	1/1	ei	hyvä	D2013
Kirkonmäki	2h+k+s	rt	6400	89000	1391	1998	1/1	ei	hyvä	D2013
Kirkonmäki	2h+k+s	rt	6400	89000	1391	1998	1/1	ei	hyvä	D2013
Kirkonmäki	3h,k,s	rt	6750	113000	1674	1985	1/1	ei	hyvä	
Kirkonmäki	3h+k+s	rt	7550	115000	1523	1998	1/1	ei	hyvä	D2013
Kirkonmäki	3h,k,s	rt	8100	103000	1272	1982	1/2	ei	hyvä	D2013
Kokkokangas	3h,k,s,wc,vh	kt	7500	152000	2027	2011	2/2	ei	hyvä	A2007
Kirkonmäki	3-5h+k+s	rt	10000	163000	1630	2007	2/2	ei	hyvä	D
Kirkonmäki	3mh,oh,k,kph,s	rt	11300	115000	1018	1972	1/1	ei	hyvä	
Kirkonmäki	4h, k, s	rt	9550	126000	1319	1982	1/2	ei	hyvä	D
