Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ylämylly	2h, k, kph, s, ...	rt	5500	68000	1236	1987	1/1	ei	hyvä	G2013
Ylämylly	2h, k, s, autok...	rt	5950	89500	1504	2003	1/1	ei	hyvä	D2013
Ylämylly	2 h, k, s, kph/wc	kt	4000	107000	2675	2015	2/2	on	hyvä	C2013
Ylämylly	2 h, k, s	rt	5500	62000	1127	1987	1/1	ei	hyvä	F2013
Ylämylly	2h, k, s	kt	4800	145920	3040	2019	2/3	on	hyvä	C2018
Ylämylly	2h, k, s, ak	rt	6000	145000	2417	2017	1/1	ei	hyvä	
Ylämylly	3h, k, s	rt	7100	140000	1972	2011	1/1	ei		A2007
Ylämylly	3h, k, khh, ph, s	rt	7500	141000	1880	2007		ei	hyvä	E2013
Ylämylly	3h , k, s	rt	7100	154000	2169	2014	1/1	ei		C2013
Ylämylly	3h, k, s	rt	6800	128000	1882	2005	1/1	ei	hyvä	E
Ylämylly	3h, k, s	kt	7370	151500	2056	2013	2/2	on	hyvä	B2007
Ylämylly	3h, k, s	kt	5600	167100	2984	2019	2/3	on	hyvä	C2018
Jyrinkylä	3h, k, khh, kph...	rt	8000	169000	2113	2014	1/1	ei	hyvä	B2007
Ylämylly	3h, k, s	kt	5600	161840	2890	2019	1/3	on	hyvä	C2018
Ylämylly	4h, k, khh, s, ...	ok	12100	220000	1818	2009		ei		D2007
Ylämylly	4h, k, kph, s, ...	ok	10400	60000	577	1980		ei		
Ylämylly	4h, k, s	ok	8900	195000	2191	2015		ei	hyvä	B2013
Ylämylly	2-3mh, oh, k, t...	ok	12400	136000	1097	1977		ei		D2018
Ylämylly	4h, k, s, khh,	ok	10500	200000	1905	2012	-1/1	ei	hyvä	
Ylämylly	alakrt:kirjasto...	ok	16400	251000	1530	2008	1/1	ei	hyvä	D
Ylämylly	4h, k, s, khh, ...	ok	10500	126000	1200	1990		ei		E2018
