Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lahela	3h, k, s	kt	5900	203000	3441	2019	2/2	ei	hyvä	
Lahela	3h, k, s	kt	5900	181000	3068	2019	2/2	ei	hyvä	
Lahela	3h, k, s	kt	5900	208000	3525	2019	1/2	ei	hyvä	
Lahela	3h,k,s,ak	rt	8100	214000	2642	1990	1/1	ei	hyvä	D2013
Lahela	4h, k, khh, ph,...	rt	11520	278000	2413	1994	1/1	ei	hyvä	
Lahela	4h, k, s	rt	8600	250000	2907	2019	1/1	ei	hyvä	
Lahela	3-4h+k+vh+s+kph...	ok	12700	216000	1701	1959		ei	tyyd.	
Lahela	5h,k,s,lasitett...	ok	12600	275000	2183	1985	1/1	ei	hyvä	
Lahela	4h, k, s, kph/k...	rt	10200	274000	2686	2010	1/1	ei	hyvä	D
Lahela	4-5h, k, 2wc, p...	ok	12000	280000	2333	1971	1/1	ei	hyvä	
Lahela	4-5h, k, rt, s,...	rt	10900	322000	2954	2013	2/2	ei	hyvä	
Lahela	5h, k, kph, s, ...	ok	15230	465000	3053	2010	-1/1	ei	hyvä	B2007
