Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Iso-heikkilä	1 h, kk, ph	kt	3100	87000	2806	1959	7/7	on	tyyd.	G2013
Herttuankulma	1h, kt	kt	2900	134500	4638	2019	7/7	on	hyvä	B2018
Herttuankulma	1h, kt	kt	2900	126500	4362	2019	6/7	on	hyvä	B2018
Herttuankulma	1h, kt	kt	2900	122250	4216	2019	5/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3950	148000	3747	2020	7/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3950	136000	3443	2019	3/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3550	141000	3972	2019	3/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3950	143000	3620	2019	6/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3550	139500	3930	2019	3/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3550	151000	4254	2019	5/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3950	134000	3392	2019	2/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3900	130000	3333	2019	2/7	on	hyvä	B2018
Herttuankulma	2h, kt	kt	3950	138000	3494	2019	4/7	on	hyvä	B2018
Iso-heikkilä	2h+kk	kt	4100	91500	2232	1955	2/7	ei	hyvä	
Iso-heikkilä	2h, k, kph, vh, p	kt	5500	119000	2164	1961	3/8	on	tyyd.	G2013
Iso-heikkilä	2h,k,kph,p	kt	5000	127000	2540	1961	6/7	on	hyvä	G2013
Patterinhaka	2h,kk,p	kt	4100	90000	2195	1955	3/7	on	tyyd.	F2013
Patterinhaka	2h,kk,kph,p	kt	4400	88000	2000	1957	4/7	on	tyyd.	F2013
Iso-heikkilä	2h,kk,kph	kt	4600	113000	2457	1961	6/7	on	hyvä	G2013
Patterinhaka	2h, k	kt	5800	117000	2017	1954	6/7	on	tyyd.	F
Patterinhaka	2h, k, kph	kt	6200	93000	1500	1956	1/7	on	tyyd.	F
Herttuankulma	3h, kt,s	kt	7150	254250	3556	2020	3/7	on	hyvä	B2018
Herttuankulma	3h, kt, s, vh	kt	6250	261250	4180	2019	7/7	on	hyvä	B2018
Iso-heikkilä	3h, k, p	kt	6600	133000	2015	1962	4/7	on	tyyd.	F
