Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kuusimäki	1h,kk	kt	3200	53500	1672	1968	2/3	ei		F2018
Kuusimäki	1h, kk	kt	3200	51000	1594	1968	3/3	ei		F2018
Kuusimäki	1h, kk	kt	3200	54000	1688	1968	1/3	ei	tyyd.	F2018
Skinnarila	2h,k	kt	5900	76280	1293	1978	1/3	ei	hyvä	C2013
Kourula	2h + kk	kt	5100	67000	1314	1976	2/2	ei	hyvä	D2007
Huhtiniemi	2h, kk	kt	4200	49000	1167	1976	5/8	on	hyvä	F2014
Huhtiniemi	2h, k, p	kt	5800	78000	1345	1972	2/3	ei	hyvä	E
Huhtiniemi	2h,k	kt	5800	87000	1500	1971	3/3	ei	hyvä	D2013
Huhtiniemi	2h,kk	kt	4600	56000	1217	1969	3/3	ei	tyyd.	G2013
Huhtiniemi	2h,k	kt	5800	80000	1379	1973	2/3	ei	hyvä	D2013
Huhtiniemi	2h, k	kt	6250	59000	944	1976	2/5	on	hyvä	G2013
Huhtiniemi	2h+k+s	rt	6000	118000	1967	1974	1/1	ei	hyvä	D2013
Kourula	2h,k	kt	6100	70000	1148	1978	1/2	ei		B2013
Huhtiniemi	2h,k	kt	5500	70000	1273	1968	2/3	ei		F2018
Huhtiniemi	3h,k	kt	7500	72000	960	1975	2/7	on	tyyd.	F2013
Huhtiniemi	3h+k	kt	7500	85000	1133	1976	5/7	on	hyvä	F2013
Kourula	3h, k, s	rt	7850	125000	1592	1979	2/2	ei	hyvä	E
Huhtiniemi	2h,k,kph,p	kt	7450	68000	913	1974	6/7	on	tyyd.	F2013
