Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Sääksjärvi	2h, k, kh, wc, ...	kt	5750	83000	1443	1972	2/3	ei	tyyd.	E2018
Sääksjärvi	2h+k+kph+vh+las...	kt	5800	80400	1386	1974	3/3	ei	hyvä	F2013
Sääksjärvi	2h, k, kph, las...	kt	5750	54000	939	1974	2/3	ei	hyvä	
Paunu	3h,k,kph,s,wc,vh	rt	8300	173500	2090	1977	1/1	ei	hyvä	D2007
Sääksjärvi	3h+k+kph+v+p	kt	7600	99000	1303	1974	3/3	ei	hyvä	F2013
Sääksjärvi	3h,k	kt	7400	106000	1432	1971	2/3	ei		D2007
Sääksjärvi	5h, k, khh, 2 w...	rt	11400	275000	2412	2008	1/1	ei	hyvä	
Höytämö	4h,k,khh,ph,s,a...	ok	10700	155000	1449	1978		ei	tyyd.	F2018
Höytämö	4h, k, kph/s, e...	ok	9900	195000	1970	1975		ei		D2018
Höytämö	4h, k, apuk, ps...	rt	15750	240000	1524	1975	1/1	ei	hyvä	
Höytämö	Oh+3mh+tkh+k+s+...	ok	14000	255000	1821	1976		ei	hyvä	
