Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Jamppa	2h, k, s, var, ...	rt	6300	135000	2143	1990	1/1	ei	hyvä	
Jamppa	2h,k	kt	5600	65000	1161	1978	3/5	ei	tyyd.	
Jamppa	2h, k	kt	6150	85000	1382	1973	4/6	on	hyvä	D2007
Jamppa	2h,k,p	kt	5950	84000	1412	1975	2/5	on	hyvä	E2013
Jamppa	2h,k	kt	5900	86000	1458	1977	3/6	on	hyvä	D2007
Jamppa	2h+k+lasitettup...	kt	6150	86000	1398	1972	5/7	on	hyvä	D2007
Jamppa	2 h, k, vh, p	kt	6150	70000	1138	1973	3/6	on	tyyd.	D2007
Jamppa	2h+k	kt	5900	87000	1475	1978	2/3	ei	hyvä	
Jamppa	3h, k, sauna	rt	7400	162000	2189	1983	1/1	ei	hyvä	E
Jamppa	3h,k	kt	8000	93558	1169	1975	6/6	ei	hyvä	
Koivusaari	3h,k,kph,s,tera...	rt	6500	158100	2432	1985	1/1	ei	tyyd.	
Jamppa	3h, k, s	rt	7800	160000	2051	1990	1/1	ei	hyvä	C2007
Jamppa	4h,k,s,psh,wc 2x	rt	9600	152500	1589	1979	2/2	ei	hyvä	
Saunakallio	3-5 h, k, rt, t...	ok	22900	470000	2052	2007		ei	hyvä	A2018
Jamppa	4 h, avok, s, k...	rt	10650	240000	2254	1991	1/2	ei	hyvä	
Sorto	4h,k,s, + k...	rt	9400	175000	1862	1986	1/2	ei	tyyd.	E
Sorto	4h, k, s	rt	9550	197000	2063	1983	-1/2	ei	hyvä	D
Saunakallio	4h, k, kph, s, ...	ok	9670	185000	1913	1947	-1/2	ei	tyyd.	
Sorto	4h, k, s, 2 wc,...	rt	9550	193000	2021	1983	-1/2	ei	hyvä	D
Sorto	4h, k, s, 2wc, ...	rt	9550	186500	1953	1983	-1/2	ei	hyvä	D
Saunakallio	4h,k,s,vh,erill...	ok	8350	248000	2970	1999	1/2	ei	hyvä	
Saunakallio	3h, tupakeitti&...	ok	13300	385000	2895	2013	1/2	ei	hyvä	B2007
Jamppa	5h,k,s,2x kph,2...	rt	11100	145000	1306	1985	1/2	ei	hyvä	E2018
