Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pajamäki	1h, avok, kph	kt	2500	148000	5920	1959	3/4	ei	hyvä	F2013
Pajamäki	1h, avok., kph,...	kt	2200	130000	5909	1959	1/3	ei	tyyd.	G2013
Pajamäki	1h, k	kt	2500	142000	5680	1959	1/4	ei	hyvä	F2013
Pajamäki	2h, kk, s, p	kt	4650	204476	4397	1998	2/5	on	tyyd.	C2018
Pajamäki	2h + kk+kph.+ty...	kt	4620	190000	4113	1960	2/4	ei	hyvä	F2018
Pajamäki	2 h, kk, kph, vh	kt	4600	210000	4565	1959	3/3	ei	hyvä	F2013
Pajamäki	2h, k,kph,vh,pa...	kt	5380	202000	3755	1960	4/4	ei	tyyd.	F2018
Pajamäki	2h+k	kt	5400	210000	3889	1960	1/4	ei	hyvä	D2007
Pajamäki	2h, avok, kph, ...	kt	4550	210000	4615	1959	1/3	ei	tyyd.	G2013
Pajamäki	2 h, k, kph, la...	kt	4300	205000	4767	1959	5/9	on	tyyd.	
Pitäjänmäki	2h, avok, kph, ...	kt	4900	228000	4653	1958	1/4	ei	hyvä	D2007
Pajamäki	2h+k	kt	5590	200000	3578	1960	1/4	ei	tyyd.	F2018
Pajamäki	2h, k, kph, p	kt	4750	239000	5032	1959	8/8	on	hyvä	F2013
Pajamäki	2h, k	kt	5380	225000	4182	1960	3/4	ei	hyvä	F2018
Pajamäki	2h, k, kph, par...	kt	5250	231000	4400	1958	4/4	ei	hyvä	E2007
Pajamäki	2-3, avok, kph,...	kt	5700	257000	4509	1958	3/4	ei	hyvä	E2007
Pajamäki	3-4 h, k, lasit.p	kt	7400	330000	4459	1959	1/8	on	hyvä	F2013
Pajamäki	3h+k	kt	6700	284000	4239	1959	3/4	ei		E2013
Pajamäki	3h, k, kph, las...	kt	6300	274000	4349	1958	2/4	ei	hyvä	E2007
Pajamäki	3h+k+kph+2p	kt	6500	288000	4431	1959	3/3	ei	hyvä	G
Pajamäki	3h+k	kt	6300	224000	3556	1960	3/4	ei	tyyd.	D2007
Pajamäki	3h+k+s+lasit.p.	kt	6500	292000	4492	1959	3/4	ei	hyvä	E2013
