Postal code	Density (2013)	Density (2014)	Density (2015)	Density (2016)	Density (2017)
01300	0.0029044279646098237	0.002992572088825972	0.003071310843791466	0.0031269107257332735	0.0032475990922237238
01340	0.002227668373768754	0.003989158014611373	0.004075734065011954	0.005294458466804744	0.007598713346697123
01350	0.003305706626140853	0.0033681388578209975	0.003523241154188758	0.003527154285519137	0.0036481056175490423
01360	0.002048404451620439	0.002085788153660874	0.002077233530768327	0.0021617532049466935	0.0021520009348491896
01370	0.0017732431587273445	0.0017876522922785438	0.001982942038493847	0.0020126800375250627	0.0020117603055962623
01380	0.0004394555858319247	0.0004375345920136829	0.0004348226007408708	0.00043708259346821423	0.00043098061310438705
01390	0.0012470189169353687	0.0012532874672661937	0.001261739445240339	0.0012575134562532663	0.001274276545901988
01400	0.0014224016666100903	0.0014516370104168462	0.0014690538109825724	0.0014788285459939492	0.0015275244985960815
01420	0.0008145176806752964	0.0008161807448890199	0.0008218095776123924	0.0008215537215795119	0.0008251357060398398
01450	0.001279635798794353	0.0012751594851559194	0.0012739796815612937	0.001270926072257557	0.001265027054284429
01480	0.002141113260347126	0.0021625178069362588	0.002060105284025161	0.0020815098306142974	0.0021029143772034334
01490	0.00039470160264093446	0.0004056824829964135	0.00040842774433297606	0.0004185952261436053	0.0004303895050439352
01510	0.0007698987096299292	0.0007859545830250519	0.0007979638541823854	0.0008289007809681247	0.0008300756009726465
01520	0.0038810831371989636	0.003889503047016776	0.003863748028750525	0.003886531314139901	0.003880587848386151
01530	3.593543065997032e-05	3.285358951922813e-05	3.046952373110715e-05	2.698064696800328e-05	2.4305841449623644e-05
01600	0.005568832988712746	0.005776434296168495	0.005773190525739499	0.006003858645134759	0.006188393140650967
01610	0.0014754816711627095	0.0015560214570962579	0.0016947588959526866	0.0018237666962399631	0.001855838467819761
01620	0.0036632227506305237	0.0037161263746700586	0.0036950905122923217	0.003686613373722189	0.0038008977603713866
01630	0.0008073511285718021	0.0007971458474522137	0.0007971458474522137	0.0007956339539530157	0.000776735285213039
01640	0.0009172316305099543	0.0009305854676143708	0.001065732734695296	0.001069915864390658	0.0010924404089041454
01650	0.0018644705939720868	0.0018923684942213836	0.001877833453755362	0.0019078412792336002	0.0019336292542539608
01660	0.0023503219911364392	0.0023443692971951897	0.002299724092635823	0.0023096452492045714	0.002287818704753325
01670	0.0011778982657857824	0.0012008485938443285	0.0011837997787151227	0.0012126516197030097	0.0012297004348322156
01680	0.0003054048014906668	0.00030873759198312393	0.0003094950443677734	0.0003175240396450578	0.00031616062535268875
01690	0.0007530687178099512	0.000766466162602968	0.0007649775576259661	0.0007692779720039716	0.000791772447212
01700	0.00045563882184673776	0.0006931386571274786	0.0009327671721098359	0.0012591647263582243	0.0014077668426713105
01710	0.003849739098884891	0.003850144036204636	0.004106064422288074	0.004135219909310238	0.004106874296927579
01720	1.6208064569170843e-05	1.5973165082661128e-05	1.5738265596151406e-05	1.4798667650112516e-05	1.5268466623131963e-05
01730	0.0001640008881106554	0.0001686906275487334	0.00017163046421140842	0.00017408032809697094	0.00018100994308756205
01740	2.507154916241974e-05	2.5071549162419763e-05	2.4457050408438887e-05	2.433415065764271e-05	2.4457050408438887e-05
01750	3.789627138519083e-05	3.8452587759019234e-05	3.7517976250987514e-05	3.769599749061261e-05	3.863060899864432e-05
01760	6.355917216864157e-05	6.324840555268318e-05	6.265646914133379e-05	6.256767867963137e-05	6.203493590941692e-05
01770	0.0	0.0	0.0	0.0	0.0
01800	0.00033852809585281987	0.00034801864981024816	0.0003596299502028566	0.00036932732010609015	0.0003786110581177166
01810	5.5015146864630755e-05	5.420393156233725e-05	5.3318969414380726e-05	5.221276672943506e-05	5.169653880979376e-05
01820	0.0006306166944742755	0.0006237553852366723	0.0006146663781946523	0.0006109238458832323	0.0006009437597194455
01830	6.732043195050233e-05	6.952302914370274e-05	7.123170530689161e-05	7.32471537189702e-05	7.563689969329195e-05
01840	0.0004995245192227146	0.0004907448234799134	0.00048580983110160737	0.0004757103118157719	0.0004682504396160071
01860	3.6540700818875316e-05	3.592925031782304e-05	3.64662284933114e-05	3.602462535366254e-05	3.524332749120688e-05
01900	0.0001141322635941558	0.00011402936288887314	0.00011564753014961724	0.00011536455321008976	0.0001154417287390518
01940	3.9559768058548286e-05	3.922733303284617e-05	3.953419613349424e-05	3.912504533263014e-05	3.886932608209007e-05
02100	0.0010890787840506233	0.0015834217866377133	0.0016457253310255696	0.0025033460955926953	0.002634411336199643
02110	0.0024724943274234135	0.002695954168779131	0.0027299535907889566	0.003170041287965913	0.0031768732735003224
02120	0.0034450075267538627	0.003611913544868121	0.0036080669915722016	0.0039601154788190636	0.003941879027800768
02130	0.002065733329027375	0.00215463269655117	0.002198802143455394	0.0023266945285248817	0.002376600878502991
02140	0.0012636903519221837	0.0013176774780150307	0.0013102189262526815	0.0014058317481984153	0.0014181931784383692
02150	0.00044004872792013927	0.000902692650374029	0.0009316343066260845	0.001976723580665048	0.0018569221515338326
02160	0.00033334424511542726	0.0003375163970921598	0.00034168854906889336	0.0015200774068698597	0.0015389453313981616
02170	0.0018153116611444586	0.00218338606917065	0.002172293182694485	0.002941907874108585	0.0029084419987468317
02180	0.0019312602640531307	0.0019388512101565344	0.0019812369329891715	0.0019905796358856724	0.001996418825195985
02200	0.0014549646013436168	0.001563750413963727	0.0016579308997644155	0.0017361414986339738	0.0018755025250046693
02210	0.0031143439555783754	0.0031220388710684983	0.003140568957893185	0.003095018847853187	0.003155958788873434
02230	0.0009102783654825544	0.000917752215841164	0.0009252260661997731	0.003503975780841145	0.0036185965093966377
02240	0.0013238839865483132	0.0014150751741172944	0.0014599092390398226	0.001533090998371983	0.0016422916141778086
02260	0.001258123749464407	0.0013865229529274724	0.0013225140817976207	0.0015784654452864998	0.0015793124887237343
02270	0.0006047129449176861	0.0006178711353192081	0.0006186855524571508	0.0006557665122095055	0.0006450019332601924
02280	0.001274364975594966	0.0012772620178810837	0.001294517085290433	0.0012979761554162265	0.001300311169862669
02290	0.00013833255145369316	9.623134014170065e-05	0.00012028917517712582	7.217350510627549e-05	3.6086752553137746e-05
02300	0.0014444002470650058	0.0014615525038185226	0.0014592417488717738	0.0014640797790591526	0.001493546262378812
02320	0.003088774184257792	0.003769316438359988	0.003927901989676563	0.0053202398958740954	0.005288986497880954
02330	0.0012623835534661676	0.0013690805093700572	0.0014064527802434032	0.0015384388381945978	0.0016198466920512185
02340	0.0015608911749496295	0.0015501496902616165	0.0015470806946364698	0.0015400220046986324	0.0015255977252604427
02360	0.0008011956042963675	0.0011817319910224545	0.0012323649755237552	0.0019901741652262705	0.0019934377489757445
02380	6.309859359612625e-06	6.3004603921802405e-06	6.291061424747852e-06	7.118546036971948e-05	7.485596067003315e-05
02400	0.000173740424907775	0.00017429151538619255	0.00017335859582879028	0.00017387081280615706	0.00017446077678562536
02410	0.0021275839144576647	0.0020921290337933373	0.0023083854610989048	0.002259294087871376	0.002237475699770252
02420	8.895453061336144e-06	8.850928618939804e-06	8.806404176543466e-06	3.777390543123288e-05	3.6550128797391644e-05
02430	0.00042733480897618956	0.00043363901255303173	0.0004300120749859815	0.00043859940122084037	0.0004426204821396654
02440	6.892036369497375e-05	7.0001386902478e-05	6.943938115623514e-05	7.40908811788535e-05	7.160142757124402e-05
02450	8.081777040713084e-05	9.044441610794732e-05	0.00010007106180876543	0.0004463139730282869	0.00045935864029842473
02460	0.0003521829067496991	0.00035605078234206023	0.00038263474528314425	0.00040039752614946794	0.00039037049646786483
02470	6.505177230560488e-06	1.718996430460209e-05	1.6558694429009355e-05	4.022695152115982e-05	3.792826857709355e-05
02480	6.557502646853934e-06	6.642610447136019e-06	6.7277182474181156e-06	3.958237356681974e-05	4.052565854840312e-05
02490	2.2895738041759858e-05	2.7931703342063004e-05	2.732449239984424e-05	3.955147110555869e-05	3.7396423000448124e-05
02510	3.06675864819447e-05	2.989662486830845e-05	3.0961818403630845e-05	3.170194155272163e-05	2.9419895176358394e-05
02520	4.5874001514434196e-05	4.607136968321168e-05	4.466159704908648e-05	4.437964252226144e-05	4.505633338664154e-05
02540	4.23724911565314e-05	4.143917637334781e-05	4.156361834443895e-05	4.038141961907317e-05	3.969698877807193e-05
02550	2.6234002013412528e-05	2.5929124292171927e-05	2.529033287623936e-05	2.5261296902787882e-05	2.4680577433758273e-05
02570	1.4829492275381649e-05	1.4648444089999645e-05	1.4527745299744966e-05	1.419856678086857e-05	1.416564892898093e-05
02580	3.52141196763296e-05	3.7051489259274575e-05	3.7181418502731996e-05	4.0903720133893094e-05	4.085615766862113e-05
02590	1.6048239771769936e-05	1.6211000824221968e-05	1.6015687561279536e-05	1.6145896403241158e-05	1.6341209666183593e-05
02600	0.0017030442719190297	0.0020160858787068984	0.0020155275092796346	0.00263420121033192	0.0026416107228553107
02610	0.0020013851669597738	0.0020428991742641855	0.002088000811829476	0.002129343979597659	0.0021710288264383064
02620	0.002034787233567526	0.0020426014119103953	0.002075098471050578	0.002083036683970317	0.0020907268277363146
02630	0.0011116927739047988	0.0011273608033828197	0.001235009382384711	0.001260078229549535	0.001266345441340741
02650	0.0038445992074466473	0.003899718216155478	0.003987908630089564	0.00404554183919561	0.004098146647507171
02660	0.0018296066546748125	0.0018324363271566052	0.0018279684232379854	0.001831542746372881	0.0018336277682015703
02680	0.0010559206492662954	0.0012905696824365956	0.0015888010342723837	0.0018703798740767317	0.002058099100612964
02700	0.0016624014020244007	0.0016727381403156005	0.0016984893129006846	0.0016763650660318096	0.0017191627894830761
02710	0.002307751495314342	0.002296624802642646	0.0022924758663921832	0.00227663447343587	0.0022702224810487908
02720	0.0017690637913893893	0.0017660438805129984	0.001816778383236354	0.0018004708645038467	0.0018107385614835735
02730	0.0013166158667817264	0.0013309638882487338	0.0013265263558362573	0.0013457556629569883	0.001355222398770271
02740	9.711664270574405e-05	9.709988287452797e-05	0.00010662604619894402	0.0001063578888994811	0.00010659252653651115
02750	0.0010149930765617973	0.0010347475109083243	0.0010452611705903682	0.001069749349578238	0.00108477003928342
02760	0.0034760472524583835	0.003486170132020019	0.0035027602531354095	0.003484221967673133	0.0035230060122586854
02770	0.0012120988599821879	0.001214176653028777	0.001234921455860908	0.0012419265867036917	0.0012390770419540848
02780	0.00026758709962924204	0.0003003651226779917	0.00031907691244603556	0.00036406607862140314	0.0003846329585435232
02810	0.0003954836651458902	0.00041011623001044984	0.0003804466864785498	0.00038067532030455856	0.000409711816207669
02820	2.2176748134141605e-05	2.2722194840686107e-05	2.194434865750309e-05	2.2719041081291022e-05	2.3035242070592218e-05
02860	4.473620234728029e-05	4.381413421076913e-05	4.343258877497143e-05	4.190640703178064e-05	4.158845250194922e-05
02880	0.0001453208552952543	0.00014528348814295416	0.00014538313388242122	0.0001457817168402894	0.00014530839957782094
02920	0.0003964605402015705	0.0004004456515161762	0.00040578492686972525	0.0004106599174099222	0.0004137551494989361
02940	0.0004442686634665641	0.0004485614333677577	0.0004464480697240933	0.00044961811518958984	0.0004550336095264797
02970	0.0001315894236267436	0.00013408658265596387	0.00013336276844459565	0.000132602763522659	0.0001383570865030364
02980	1.3652086367219648e-05	1.27827318108166e-05	1.1977773888221095e-05	1.1301609233240873e-05	1.0239064775414807e-05
03100	0.00018822361064740585	0.00019062254529012685	0.00019215786346146822	0.0001929127282290444	0.00019695573274691004
03150	3.3443013565877776e-05	3.310774525945283e-05	3.2772476953027987e-05	3.214384887848142e-05	3.210194034017831e-05
03220	2.2193932952075616e-05	2.1823151255978856e-05	2.1187525491241608e-05	2.0940337693843787e-05	2.044596209904815e-05
03250	5.619715679739865e-05	5.5723272042658774e-05	5.47476269593706e-05	5.491488040222e-05	5.379985744989066e-05
03300	3.2321845063686756e-05	3.179006822645643e-05	3.1893640067055247e-05	3.129701239601639e-05	3.083008639259468e-05
03320	1.6792148428025633e-05	1.686689175197683e-05	1.7240793391414542e-05	1.7091306743512104e-05	1.7390280039316983e-05
03400	4.0093181511070006e-05	3.99578201940845e-05	3.921868557459318e-05	3.942323156470457e-05	3.894796294062222e-05
03430	1.2707290697205388e-05	1.2224457544634523e-05	1.235613931351748e-05	1.1719677430583188e-05	1.1390473008375794e-05
03600	4.2321887132892866e-05	4.175220271144289e-05	3.9861965231212113e-05	3.8924400232150395e-05	3.8722596388311856e-05
03620	3.4854079111808645e-05	3.4962494967677625e-05	3.526017220107372e-05	3.494326431468753e-05	3.5477003912811636e-05
03710	4.299758967535609e-06	4.137254540305674e-06	4.103236787557231e-06	3.940732360327242e-06	3.778227933097252e-06
03790	7.842344846179035e-06	7.790275721827875e-06	7.750861081986288e-06	7.750861081986288e-06	7.646722833283977e-06
03810	1.4236628271210383e-05	1.3987117886523065e-05	1.3408471107543619e-05	1.3083022779690618e-05	1.2909450338169018e-05
03850	8.248565868674394e-06	8.182597251185639e-06	8.437798085751844e-06	8.513380835467664e-06	8.305860850774338e-06
03870	1.167629188194956e-05	1.1500267381216613e-05	1.1382917714061342e-05	1.1206893213328435e-05	1.1030868712595527e-05
04130	6.356144785154086e-05	6.399666615351684e-05	6.43684053451653e-05	6.408520101540435e-05	6.523884194911732e-05
04150	5.2246761733788284e-05	5.188917933408939e-05	5.188917933408939e-05	5.252488137799861e-05	5.117401453469153e-05
04170	2.460051573517847e-05	2.4649941230908728e-05	2.4867034388266612e-05	2.480812307085044e-05	2.4965885379727072e-05
04200	0.0014838738142284123	0.0014781663606017938	0.0014752164407498337	0.0014630319891873894	0.0014638015334965963
04220	0.0007596165617451656	0.0007658700637062638	0.0007474774108795043	0.000760572979692157	0.0007599844148017007
04230	0.0019077693960439165	0.0019354745162090488	0.0019411708960560855	0.001969134942577902	0.0019965811363863513
04240	6.33899022179481e-05	6.406759031731755e-05	6.276434397237619e-05	6.427610973250816e-05	6.411972017111521e-05
04250	0.000555233961387	0.0005479305213977565	0.0005498857730484202	0.000548735625018618	0.0005352788930699326
04260	0.0009981153196109219	0.0010094649090152058	0.001015950388674796	0.0010354068276535663	0.0010386495674833615
04300	0.0003132059043127317	0.0003129301679203992	0.0003148603226667263	0.00031547307020524286	0.00031430884988206144
04310	0.000350750509083236	0.00034417269123909077	0.00035307600024025646	0.00034138210185066575	0.0003399203645519669
04320	0.0006969803181034184	0.0007099502664243551	0.0007436103704001074	0.0007466984533336628	0.0007695502670419717
04330	0.0004476721831179328	0.00045218421651482696	0.00045139951505449754	0.0004551268469910622	0.0004604235818482858
04340	0.0006177665424519398	0.0006098294990799644	0.0006010987513707935	0.0005963365253476094	0.0005852246646268465
04350	2.7901682620886834e-05	2.7983187049185422e-05	2.8037523334717822e-05	2.8363541047912215e-05	2.820053219131502e-05
04360	4.823470271262797e-05	4.789368753241302e-05	4.747689120103917e-05	4.7022204294085885e-05	4.679486084060924e-05
04370	4.762972557025404e-05	4.662761500751347e-05	4.715814412896432e-05	4.6745510367835884e-05	4.5153923003483336e-05
04380	3.361352438978522e-05	3.367228929256459e-05	3.437746812591673e-05	3.47300575425928e-05	3.449499793147542e-05
04390	3.42313616162e-05	3.395249105313516e-05	3.325531464547325e-05	3.332503228623944e-05	3.269757351934372e-05
04400	0.0009403193977624222	0.0009604733963708965	0.0009779201414349466	0.0009944644686508562	0.00101822813865189
04410	0.0014787104242371396	0.0015591146124581314	0.0015892859286667942	0.0016339900254576404	0.0017500943051087779
04420	0.0010138327705194877	0.0010360454982479368	0.001044272434443659	0.0010568870699437661	0.0010886978899005582
04430	0.00046296926491236936	0.0004640479684032337	0.0004624042297504882	0.00046466437039801336	0.00046456163673221676
04440	0.0006015358997020256	0.0005953426494750826	0.0006054890381447552	0.0006027218412348444	0.000593102537690869
04460	0.0005714112502583083	0.0005730142912562274	0.0005695167472607673	0.0005733057532558492	0.0005727228292566058
04480	0.0001088768940415881	0.00010822205196553415	0.00011208548263493699	0.00011118356215822608	0.00011077579848282917
04500	0.00017677234556563422	0.00017814080381089363	0.00017829075398245164	0.00018238991882937216	0.00018102767047297022
04530	1.9005610944055327e-05	1.8960357272217715e-05	1.8636594501294038e-05	1.8758005540390418e-05	1.854608715761882e-05
04600	0.00025562492910757113	0.00025656107943554103	0.0002591040549533097	0.00025949528195604336	0.0002609763556092493
04620	0.00010155709814433332	0.00010479625512079415	0.0001064838831253368	0.00011328883475655722	0.00011296219707825863
04630	1.3778458311448135e-05	1.3679332712085244e-05	1.3404831052310958e-05	1.335908077568191e-05	1.3206579853585085e-05
04660	2.347742112970906e-05	2.3067680010844425e-05	2.2871526269255613e-05	2.2721481082483388e-05	2.2052044031526338e-05
04680	1.624330391169007e-05	1.6374828639719968e-05	1.4401957719271779e-05	1.4555403235306638e-05	1.4665007175331538e-05
04740	1.1881065104166785e-05	1.173955330630379e-05	1.1740599505460184e-05	1.1594207990429509e-05	1.145757590973421e-05
04770	6.697680226421204e-06	6.581198831179088e-06	6.231754645452764e-06	6.027912203779076e-06	5.998791854968549e-06
04820	1.0933016659271414e-05	1.098814111301564e-05	1.1061640384674608e-05	1.1024890748845125e-05	1.117188929216306e-05
04840	8.032781811363418e-06	7.62970315416247e-06	7.600911821505254e-06	6.9962938357037e-06	6.794754507103181e-06
04920	1.395413529253516e-05	1.3974747013794435e-05	1.4180864226387273e-05	1.409841734135014e-05	1.4222087668905842e-05
04940	1.5100547283029633e-05	1.5075421580395641e-05	1.5075421580395641e-05	1.527642720146758e-05	1.5025170175127654e-05
05100	5.893176388218442e-05	5.83275157514632e-05	5.7243261689975476e-05	5.674999790979473e-05	5.603476542853265e-05
05200	0.00010622556549676318	0.00010709375765281759	0.00010642457302033523	0.00010700862956168088	0.00010816095733244393
05250	2.3837312921884228e-05	2.2544390673795475e-05	2.3642006822196594e-05	2.1918110491411426e-05	2.105616232601884e-05
05400	0.00019825639227904167	0.00020024257515541778	0.00020055206908919742	0.00020222333633160739	0.0002045244348419497
05430	5.861444491555705e-05	5.802123848508637e-05	5.920765134602776e-05	5.7738759232481275e-05	5.802123848508637e-05
05440	3.762173051020945e-05	7.02768959365551e-05	9.808966040614583e-05	0.00012838570741766428	0.00016339999125884546
05450	2.8862273055626337e-05	2.8503098102045145e-05	2.824654456377291e-05	2.793868031784623e-05	2.7528194656610656e-05
05460	0.001261559632479807	0.0012567089151706557	0.0012365597817326464	0.001223127026107307	0.0012268583471143457
05470	2.2157543943643177e-05	2.229347979605816e-05	2.195364016502069e-05	2.195364016502069e-05	2.2225511869850666e-05
