Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	7.0	-	-	384	-
3h+	-	4.3	-	-	753	-
Kaikki	9.1	5.3	-	398	507	-
Lkm	6	24.0	-	6	24	-
