Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	10.7	-	-	379	-
2h	9.5	8.4	8.8	560	614	498
3h+	-	7.3	7.9	-	734	652
Kaikki	9.8	8.1	8.2	539	594	553
Lkm	19	34.0	27	19	34	27
