Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.9	14.7	15.2	474	458	476
2h	10.8	11.8	11.7	558	591	594
3h+	10.2	8.5	10.2	789	895	930
Kaikki	10.7	9.7	11.5	612	715	659
Lkm	132.0	266.0	148.0	132	266	148
