Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.5	11.2	11.3	387	420	374
2h	10.0	9.6	10.3	579	575	521
3h+	9.4	8.6	8.7	722	750	729
Kaikki	9.9	9.3	9.8	538	605	527
Lkm	102.0	104.0	56.0	102	104	56
