Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.6	-	-	402	-	-
2h	-	-	-	-	-	-
3h+	-	-	-	-	-	-
Kaikki	9.4	6.6	7.6	469	585	474
Lkm	15	4	6	15	4	6
