Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	7.8	7.7	-	477	474	-
3h+	8.6	-	-	629	-	-
Kaikki	8.4	7.6	-	538	423	-
Lkm	28.0	11	-	28	11	-
