Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	12.4	-	-	747	-
3h+	-	7.5	-	-	870	-
Kaikki	13.1	9.3	-	614	785	-
Lkm	5	21.0	-	5	21	-
