Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	18.1	20.7	21.5	731	761	770
2h	16.6	18.9	18.5	802	904	876
3h+	14.8	16.9	16.9	1043	1231	1212
Kaikki	16.1	18.2	18.3	857	991	955
Lkm	206.0	366.0	212.0	206	366	212
