Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	8.3	9.3	-	262	283	-
2h	8.9	8.3	7.1	456	499	434
3h+	-	6.0	7.1	-	647	657
Kaikki	8.7	7.2	7.2	381	493	539
Lkm	47	52.0	19	47	52	19
