Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.7	11.4	9.9	371	410	348
2h	10.2	8.9	9.9	493	508	610
3h+	9.8	8.2	9.1	766	725	790
Kaikki	10.3	8.9	9.4	482	579	652
Lkm	290.0	64.0	36.0	290	64	36
