Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	7.6	-	-	240	-	-
2h	7.3	7.4	7.9	369	370	416
3h+	-	6.3	-	-	632	-
Kaikki	7.3	6.7	7.6	313	471	438
Lkm	21	43	12	21	43	12
