Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.2	-	-	355	-	-
2h	9.3	8.3	-	467	448	-
3h+	9.4	7.7	-	705	759	-
Kaikki	9.5	7.9	8.0	476	621	506
Lkm	94.0	36	8	94	36	8
