Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	18.4	16.9	20.6	606	551	607
2h	13.3	14.4	16.3	671	733	717
3h+	12.1	13.4	16.1	980	897	957
Kaikki	13.1	15.0	17.9	792	679	678
Lkm	444.0	558.0	132.0	444	558	132
