Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	9.9	-	-	339	-
2h	8.6	8.4	8.6	440	524	517
3h+	8.7	6.8	-	650	766	-
Kaikki	8.7	7.9	8.9	534	529	519
Lkm	31	34.0	14	31	34	14
