Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.3	13.9	15.4	462	477	496
2h	11.8	11.3	12.2	650	597	604
3h+	11.2	10.7	11.1	920	892	878
Kaikki	11.5	11.8	12.6	747	613	621
Lkm	394.0	636.0	250.0	394	636	250
