Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
3h+	-	6.6	6.9	-	538	644
Kaikki	-	6.7	7.4	-	528	576
Lkm	-	13.0	10.0	-	13	10
