Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	7.1	-	-	389	-
3h+	-	7.5	-	-	506	-
Kaikki	9.1	7.4	7.6	549	425	470
Lkm	4	36.0	5	4	36	5
