Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.6	9.1	8.6	316	364	328
2h	8.4	8.1	8.2	447	460	471
3h+	8.3	-	7.8	626	-	699
Kaikki	8.5	8.2	8.1	471	421	497
Lkm	108.0	51	44.0	108	51	44
