Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	10.2	-	-	462	-	-
Kaikki	10.0	7.1	7.9	588	569	526
Lkm	12.0	4	4	12	4	4
