Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.8	16.6	18.9	577	505	549
2h	13.7	12.7	14.2	664	600	676
3h+	12.9	10.9	15.0	899	805	899
Kaikki	14.3	14.3	16.4	649	556	612
Lkm	100.0	1066.0	582.0	100	1066	582
