Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	9.4	-	-	429	-
2h	10.9	-	-	602	-	-
3h+	9.9	7.4	-	724	787	-
Kaikki	10.6	8.0	8.1	624	648	610
Lkm	29	23	8	29	23	8
