Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.8	9.8	-	366	349	-
2h	9.3	8.4	-	557	438	-
3h+	9.6	8.8	-	728	820	-
Kaikki	9.5	9.0	9.3	574	519	488
Lkm	48.0	44.0	7	48	44	7
