Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.3	13.0	13.4	441	425	440
2h	10.2	9.6	10.0	557	539	548
3h+	9.6	9.0	9.8	751	797	767
Kaikki	10.3	9.8	10.6	590	583	557
Lkm	442.0	234.0	132.0	442	234	132
