Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.8	17.6	18.6	445	557	587
2h	11.3	13.5	14.3	588	685	731
3h+	10.6	11.0	12.4	857	890	973
Kaikki	11.1	14.2	15.8	680	652	672
Lkm	456.0	896.0	514.0	456	896	514
