Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	21.1	24.1	24.9	546	675	747
2h	-	19.4	21.3	-	948	986
3h+	-	12.1	-	-	1332	-
Kaikki	20.7	20.7	23.2	644	783	811
Lkm	12	472.0	249	12	472	249
