Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.5	10.9	10.5	328	397	365
2h	9.9	8.6	10.2	563	507	495
3h+	10.2	7.4	7.3	757	708	694
Kaikki	10.0	8.8	8.7	567	502	525
Lkm	46.0	56.0	46.0	46	56	46
