Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	16.8	18.3	20.3	573	577	627
2h	13.5	13.9	15.4	727	739	814
3h+	12.2	12.3	13.4	959	956	1033
Kaikki	12.9	15.0	16.6	823	692	749
Lkm	1548.0	710.0	304.0	1548	710	304
