Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.6	16.6	20.7	421	514	634
2h	12.2	15.5	16.2	615	792	812
3h+	11.7	13.5	13.7	928	1078	1015
Kaikki	11.9	14.5	15.6	777	839	836
Lkm	960.0	850.0	208.0	960	850	208
