Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.6	10.4	10.9	308	337	344
2h	8.4	8.3	9.0	400	411	408
3h+	7.4	7.0	7.8	591	664	631
Kaikki	8.4	8.5	9.2	402	423	422
Lkm	124.0	328.0	198.0	124	328	198
