Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	9.9	9.7	-	332	320
2h	9.3	8.0	9.1	456	448	476
3h+	9.1	6.4	3.7	729	615	544
Kaikki	9.2	7.7	6.2	512	454	442
Lkm	44	60.0	30.0	44	60	30
