Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.7	10.3	-	415	373	-
2h	11.0	10.1	10.3	536	522	593
3h+	10.4	8.8	9.4	810	714	633
Kaikki	10.8	9.4	10.0	603	573	573
Lkm	182.0	80.0	36	182	80	36
