Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	22.1	27.0	29.7	630	651	683
2h	15.3	17.5	21.1	764	757	886
3h+	13.1	13.7	15.5	1110	966	954
Kaikki	15.0	20.7	24.7	867	715	755
Lkm	364.0	748.0	318.0	364	748	318
