Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	7.2	-	-	412	-
3h+	-	7.3	-	-	667	-
Kaikki	9.3	7.5	-	483	516	-
Lkm	4	20.0	-	4	20	-
