Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.7	15.8	16.2	417	535	532
2h	11.4	11.5	12.9	597	615	674
3h+	10.9	10.3	11.3	829	813	932
Kaikki	11.4	11.7	12.9	626	655	703
Lkm	264.0	226.0	158.0	264	226	158
