Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	18.6	18.3	15.1	606	566	585
2h	15.7	14.8	14.7	737	698	702
3h+	14.6	-	-	1009	-	-
Kaikki	15.5	14.6	14.4	802	638	667
Lkm	68.0	55	33	68	55	33
