Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.0	12.1	14.3	412	443	458
2h	10.2	8.4	9.6	566	515	597
3h+	9.5	9.3	9.5	752	916	869
Kaikki	9.9	9.6	10.1	628	688	686
Lkm	282.0	66.0	46.0	282	66	46
