Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.7	18.6	18.7	424	584	609
2h	13.2	14.8	15.7	670	734	754
3h+	11.8	13.6	14.1	943	1104	1086
Kaikki	12.3	15.4	15.9	798	755	776
Lkm	1060.0	682.0	266.0	1060	682	266
