Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	8.1	-	-	494	-
3h+	-	6.8	-	-	681	-
Kaikki	9.2	7.2	5.4	581	574	528
Lkm	7	19.0	5	7	19	5
