Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.4	11.5	12.4	416	391	392
2h	10.3	9.5	10.4	537	509	552
3h+	9.0	9.3	-	745	794	-
Kaikki	9.8	9.8	10.8	596	540	495
Lkm	152.0	144.0	63	152	144	63
