Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.2	14.0	13.8	467	461	459
2h	11.2	11.0	11.3	575	562	580
3h+	10.3	9.9	10.6	809	792	801
Kaikki	10.9	11.9	12.0	650	540	552
Lkm	306.0	170.0	98.0	306	170	98
