Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.6	20.4	24.1	585	752	766
2h	13.5	18.6	23.5	682	884	1068
3h+	12.7	13.8	16.9	1013	1144	1239
Kaikki	13.3	17.2	21.3	801	907	984
Lkm	590.0	112.0	44.0	590	112	44
