Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.6	11.3	12.3	377	368	394
2h	9.2	9.6	10.3	519	516	543
3h+	9.2	9.2	8.9	749	770	812
Kaikki	10.0	10.1	10.5	473	483	518
Lkm	108.0	514.0	220.0	108	514	220
