Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	7.5	-	-	252	-	-
2h	7.3	-	-	400	-	-
3h+	6.9	8.5	5.7	538	713	785
Kaikki	7.2	8.4	6.4	375	617	657
Lkm	40.0	13	11	40	13	11
