Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.2	9.2	11.4	366	403	407
2h	9.4	8.5	8.3	485	457	480
3h+	9.5	8.0	6.8	678	768	718
Kaikki	9.6	8.4	8.5	495	524	499
Lkm	120.0	116.0	46.0	120	116	46
