Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	16.3	17.4	17.6	403	513	532
2h	14.5	13.2	14.0	663	627	673
3h+	-	10.6	12.2	-	730	769
Kaikki	15.8	15.2	15.9	440	557	579
Lkm	386	1994.0	986.0	386	1994	986
