Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	9.5	8.7	-	476	501	-
3h+	-	7.7	-	-	704	-
Kaikki	9.5	8.0	-	476	562	-
Lkm	10	24.0	-	10	24	-
