Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	13.5	-	-	742	-	-
3h+	13.8	-	-	1187	-	-
Kaikki	13.8	15.9	16.9	1025	928	868
Lkm	77	8	5	77	8	5
