Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	14.7	16.8	-	561	532
2h	-	14.8	13.0	-	797	655
3h+	-	13.4	12.3	-	987	880
Kaikki	-	14.1	14.7	-	833	613
Lkm	-	42.0	132.0	-	42	132
