Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.3	-	-	296	-	-
2h	8.5	8.4	-	466	488	-
3h+	8.4	8.0	-	622	742	-
Kaikki	8.6	8.1	-	482	615	-
Lkm	82.0	16	-	82	16	-
