Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.0	12.3	-	315	436	-
2h	9.6	-	-	486	-	-
3h+	8.5	6.3	-	597	527	-
Kaikki	9.1	7.6	9.2	464	488	524
Lkm	44.0	27	7	44	27	7
