Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	8.3	8.0	-	453	437	-
Kaikki	8.5	8.0	-	459	437	-
Lkm	29.0	8.0	-	29	8	-
